acorn 0 3
acoustic 1 2
acoustical 0 1
acoustics 0 1
acoustik 1 0
acp 0 2
acpdjvm 1 0
acquaint 9 0
acquaintance 0 2
acquire 22 9
acquisition 3 4
acr 38 23
acral 4 0
acre 24 2
acreage 43 10
acri 1 0
acrobat 7 13
acrocc 0 1
acronym 1 3
acrophobia 1 0
acrylamide 1 0
acrylate 0 1
acrylic 14 2
acs 1 0
act 28 63
acta 0 2
actief 0 1
actimmune 1 0
actin 0 1
action 104 56
actionable 0 1
actiq 1 0
activate 43 23
activation 19 6
activator 0 1
active 84 93
activella 1 0
actively 2 7
activewear 1 1
activism 1 0
activist 4 3
activity 106 172
acto 1 0
acton 1 0
actonel 1 7
actoplus 1 0
actor 9 4
actosplus 1 0
actress 2 0
actu 1 0
actual 23 20
actuality 0 1
actually 187 58
actuate 0 1
actuator 0 1
actuel 0 1
acudial 1 0
acuflex 1 0
acuity 0 2
acumulada 1 0
acupuncture 2 47
acupuncturist 2 1
acura 87 22
acute 2 42
acutely 1 15
acvr 0 1
acxiom 28 3
acyclovir 1 1
ad 347 178
ad-aaa 1 2
ad-aaai 0 1
ad-aarp 0 1
ad-aatb 0 2
ad-abc 0 1
ad-abdominal 1 2
ad-abnormality 1 0
ad-abopharmaceutical 0 1
ad-absolutely 1 1
ad-absorbent 0 1
ad-absorption 1 0
ad-abundance 1 0
ad-abuse 0 2
ad-ac 1 0
ad-acai 1 0
ad-accelerate 0 1
ad-accept 7 1
ad-access 2 1
ad-accessory 2 0
ad-acclaim 2 0
ad-accomodation 1 0
ad-account 5 7
ad-accoyo 1 0
ad-accredit 0 1
ad-accuracy 0 2
ad-accurate 3 4
ad-achieve 0 1
ad-acid 8 2
ad-acidreflux 0 1
ad-ackermansonline 1 0
ad-acr 1 0
ad-acre 2 0
ad-acreage 1 1
ad-act 0 4
ad-action 1 2
ad-activator 1 0
ad-active 1 0
ad-activity 0 1
ad-actual 0 1
ad-actually 1 0
ad-acupuncture 0 1
ad-ad 15 11
ad-add 14 1
ad-addiction 0 13
ad-additive 3 0
ad-adedge 0 1
ad-adenbrookfarm 1 0
ad-adenocarcinoma 0 1
ad-adhd 0 3
ad-adhdtreatmentforadults 0 1
ad-adjunctive 0 1
ad-adopt 1 1
ad-adoption 2 2
ad-adorable 2 0
ad-adt 4 0
ad-adult 9 17
ad-advance 0 5
ad-advantage 0 1
ad-adventure 3 0
ad-advice 85 28
ad-aerate 1 0
ad-affect 0 3
ad-affiliate 1 0
ad-affordable 12 6
ad-africa 5 0
ad-african 1 0
ad-afternoon 2 0
ad-ag 1 1
ad-age 5 2
ad-agency 0 5
ad-agent 1 2
ad-agglomeration 0 1
ad-agree 1 1
ad-agricultural 5 2
ad-agriculture 22 3
ad-ahead 1 0
ad-ai 0 2
ad-aid 1 3
ad-air 3 5
ad-aire 1 0
ad-airtight 1 0
ad-akc 4 1
ad-alabama 0 1
ad-alaskan 2 0
ad-albert 0 1
ad-alcat 0 1
ad-alcohol 0 8
ad-alcoholism 0 1
ad-alfalfa 3 0
ad-algae 1 0
ad-align 6 0
ad-alive 1 0
ad-alkaline 1 0
ad-allen 0 1
ad-allenmorganmd 0 1
ad-allergic 0 1
ad-allergist 0 1
ad-allergry 0 1
ad-allergy 3 4
ad-alliedhealth 0 1
ad-allow 0 1
ad-almond 1 1
ad-aloe 1 0
ad-alohamedicinal 1 0
ad-alpaca 17 0
ad-alphabet 0 1
ad-alphabiosystem 1 0
ad-alternative 1 7
ad-alway 1 2
ad-alzheimer 0 4
ad-alzselftest 0 1
ad-am 0 14
ad-amaze 5 1
ad-amazon 1 1
ad-ambient 0 1
ad-ambit 1 0
ad-amenity 1 0
ad-america 13 2
ad-american 19 2
ad-americanfertility 0 1
ad-americanlivestock 2 0
ad-amino 1 0
ad-amish 2 0
ad-amishpuggle 1 0
ad-analysis 0 1
ad-analyst 0 1
ad-analyzer 0 2
ad-andadult 0 1
ad-andalusian 1 0
ad-andrjuscha 1 0
ad-andrology 0 1
ad-andy 1 1
ad-aneurysm 1 2
ad-angelcreeksoap 1 0
ad-angele 0 1
ad-angioedema 0 1
ad-angler 1 0
ad-angus 5 0
ad-animal 35 3
ad-anju 0 1
ad-annual 1 0
ad-anonymize 0 1
ad-answer 162 33
ad-antelope 1 0
ad-anti 4 1
ad-antibiotic 1 0
ad-antibiotics 0 2
ad-antibody 0 1
ad-antigen 1 0
ad-antioxidant 1 0
ad-antique 1 0
ad-antiserum 1 0
ad-anxiety 1 0
ad-anytime 1 1
ad-aod 0 1
ad-aol 6 1
ad-aortic 1 2
ad-aoudad 1 0
ad-apiana 1 0
ad-apnea 0 2
ad-apothecary 1 0
ad-apparel 4 0
ad-appi 1 0
ad-apple 2 0
ad-appletonsteel 0 1
ad-applianceprice 0 3
ad-application 1 1
ad-apply 2 7
ad-appointment 0 3
ad-appreciate 0 1
ad-approach 1 5
ad-appt 0 1
ad-apy 2 0
ad-aqualyse 0 30
ad-aqualyseusa 0 15
ad-aquariums 1 0
ad-arabian 0 1
ad-arapc 0 1
ad-arborist 0 2
ad-arcad 0 1
ad-architect 0 1
ad-arguably 1 0
ad-ari 1 0
ad-arizona 1 0
ad-arku 0 1
ad-arlington 1 0
ad-arm 0 1
ad-aroma 0 1
ad-aromabiotic 1 0
ad-aromasandthing 0 1
ad-aromatic 1 0
ad-array 0 2
ad-arrow 1 0
ad-art 2 4
ad-arth 0 1
ad-arthiritis 0 1
ad-arthritic 0 1
ad-arthritis 2 43
ad-arthritisandrheumatologyny 0 1
ad-arthritishelptoday 0 7
ad-article 24 45
ad-artificial 0 9
ad-artisan 2 0
ad-arvi 1 0
ad-arvin 1 0
ad-asa 0 1
ad-asap 146 0
ad-asbesto 0 5
ad-ash 1 0
ad-ashburn 1 0
ad-asleep 2 0
ad-aspca 1 0
ad-aspx 1 0
ad-asset 0 1
ad-assist 0 1
ad-assistance 0 2
ad-assistant 1 0
ad-assoc 1 1
ad-asthma 0 1
ad-astrologer 1 0
ad-athena 0 1
ad-athensfood 1 0
ad-atkin 1 0
ad-atrophysupport 0 1
ad-attack 0 3
ad-attain 0 29
ad-attainivf 0 18
ad-attention 4 0
ad-attic 1 0
ad-attorney 1 0
ad-attract 0 1
ad-attractant 1 0
ad-atv 1 0
ad-auction 2 2
ad-audio 3 2
ad-audit 1 0
ad-austin 0 1
ad-australia 1 0
ad-authentic 7 0
ad-authorize 2 0
ad-auto 5 1
ad-autoimmune 0 2
ad-automate 0 1
ad-automatic 2 1
ad-automotive 0 1
ad-autonomic 0 1
ad-avail 1 0
ad-available 19 20
ad-avbl 1 0
ad-avenue 1 0
ad-average 1 1
ad-avh 1 0
ad-avid 1 0
ad-avimark 0 1
ad-avoid 0 2
ad-award 16 0
ad-aykroyd 0 1
ad-b 0 1
ad-babito 0 1
ad-baby 17 70
ad-babysitter 0 4
ad-babyzone 0 1
ad-bacertial 1 0
ad-backdoor 1 0
ad-background 0 1
ad-backho 0 1
ad-backpain 0 1
ad-backup 4 0
ad-backyard 5 0
ad-bacteria 0 1
ad-bad 3 1
ad-bag 2 1
ad-bak 1 0
ad-bakery 1 1
ad-balacynwyd 0 1
ad-balance 7 5
ad-balancer 1 0
ad-bale 3 3
ad-baler 0 1
ad-baleskie 0 1
ad-balewrangler 1 0
ad-ball 0 1
ad-balloon 0 1
ad-balm 2 0
ad-baltimore 0 1
ad-ban 1 0
ad-bank 0 24
ad-banner 0 1
ad-bantam 1 0
ad-bao 1 0
ad-bar 7 0
ad-barcelona 0 1
ad-bare 1 0
ad-bargain 2 1
ad-barn 11 3
ad-barrett 0 1
ad-barrick 1 0
ad-barrier 1 0
ad-barrow 1 0
ad-base 3 2
ad-basic 31 0
ad-basics 30 0
ad-basie 1 0
ad-basket 3 0
ad-bastyr 0 1
ad-batch 1 0
ad-bateslandco 1 0
ad-bath 5 1
ad-batt 1 0
ad-bayville 1 0
ad-bbq 1 0
ad-bean 0 1
ad-beanilla 0 1
ad-bear 2 0
ad-beard 0 1
ad-beautiful 3 1
ad-beautifull 0 1
ad-beautify 0 1
ad-beauty 4 0
ad-bed 3 2
ad-bee 1 0
ad-beef 14 1
ad-beefmaster 1 0
ad-begin 4 11
ad-beginner 1 0
ad-behavior 0 1
ad-belly 18 5
ad-belong 0 1
ad-below 0 2
ad-belt 0 1
ad-belushi 0 1
ad-benchtop 0 1
ad-benefit 5 1
ad-bentwood 1 0
ad-bergen 0 2
ad-berkshire 1 1
ad-berne 0 1
ad-betterpork 1 0
ad-beverage 0 1
ad-bicycle 0 2
ad-bid 3 1
ad-bifantis 1 0
ad-biggen 0 1
ad-bigger 1 0
ad-biggest 0 1
ad-bik 0 2
ad-bike 0 1
ad-bil 1 0
ad-bill 1 2
ad-bin 3 0
ad-bing 5 9
ad-bintrac 1 1
ad-bio 1 6
ad-biodegradable 0 1
ad-biodynamic 1 0
ad-biological 0 1
ad-biomin 1 0
ad-bipolar 0 7
ad-bird 10 1
ad-birth 0 21
ad-birthday 0 1
ad-birthmother 0 1
ad-bismol 1 0
ad-bison 1 0
ad-bissell 1 0
ad-bit 3 0
ad-bite 1 0
ad-biz 2 0
ad-bjj 1 0
ad-black 11 4
ad-blackpowderranch 1 0
ad-blad 1 1
ad-bladder 0 2
ad-blade 0 1
ad-bleed 0 1
ad-blend 19 1
ad-blender 1 0
ad-bliss 1 0
ad-bloate 0 1
ad-block 3 1
ad-blocker 0 1
ad-blog 4 0
ad-blood 2 2
ad-bloodline 1 0
ad-bloom 2 0
ad-blow 1 0
ad-blowout 0 4
ad-blu 1 0
ad-blue 3 2
ad-blueface 1 0
ad-boar 1 0
ad-board 4 2
ad-bob 2 0
ad-body 21 4
ad-bodybuild 2 0
ad-boer 4 1
ad-boergoatprofitsguide 1 0
ad-bonati 0 3
ad-bond 0 1
ad-bone 4 9
ad-bonemarrowtransplant 0 1
ad-book 9 7
ad-boost 3 2
ad-booster 1 0
ad-boot 1 0
ad-booth 1 0
ad-boringgoat 1 0
ad-born 1 24
ad-borne 1 0
ad-botija 1 0
ad-bottle 2 5
ad-bourbon 0 1
ad-boursin 2 0
ad-bowel 4 3
ad-bowman 1 0
ad-box 1 5
ad-boy 0 2
ad-bpa 0 1
ad-bph 0 1
ad-br 10 1
ad-bradley 0 1
ad-brahman 1 0
ad-brain 0 1
ad-branchburg 0 1
ad-brand 18 5
ad-brandnew 2 0
ad-brangus 2 0
ad-brasco 2 0
ad-braun 0 1
ad-bravorawdiet 1 0
ad-brazil 1 0
ad-bre 0 2
ad-bread 1 0
ad-break 1 2
ad-breakdown 2 0
ad-breakthrough 1 1
ad-breastfeed 1 2
ad-breath 1 0
ad-breed 34 2
ad-breeder 21 2
ad-bright 0 1
ad-bring 0 1
ad-bro 1 0
ad-broadview 16 0
ad-brochure 0 1
ad-broiler 0 2
ad-broken 2 0
ad-brown 0 3
ad-brownchiari 0 1
ad-browse 1 7
ad-bruce 0 1
ad-bruckheimer 1 0
ad-brukarro 0 1
ad-brush 1 0
ad-bubble 1 0
ad-buck 1 1
ad-bucket 1 0
ad-buckleyfence 1 0
ad-buffalo 2 0
ad-build 22 4
ad-builder 2 0
ad-buildingachickencoop 1 0
ad-built 0 2
ad-bulb 2 0
ad-bulge 0 1
ad-bulk 5 0
ad-bull 9 0
ad-bulldog 3 0
ad-bullophilosophy 1 0
ad-bump 0 3
ad-bunk 1 0
ad-bunker 0 1
ad-bunny 15 0
ad-burger 1 0
ad-burlington 0 1
ad-burn 9 1
ad-burnettdairy 1 0
ad-business 21 11
ad-busuness 1 0
ad-butcher 1 2
ad-butte 0 1
ad-butter 4 1
ad-buy 89 21
ad-buydimebon 0 2
ad-buyer 1 1
ad-bz 0 1
ad-ca 0 1
ad-cabela 1 1
ad-cabin 1 0
ad-cabinet 0 2
ad-cabrale 2 0
ad-cage 20 0
ad-calcio 1 0
ad-calcium 3 4
ad-calculator 0 1
ad-caldensity 1 0
ad-calendar 2 0
ad-calf 2 0
ad-calfology 1 0
ad-california 2 0
ad-call 51 71
ad-callisto 0 1
ad-calm 0 1
ad-calorie 4 0
ad-calory 13 0
ad-cambra 1 0
ad-cambrasoap 1 0
ad-cambridge 1 0
ad-cambridgeregistry 0 1
ad-camelidynamics 1 0
ad-camp 6 1
ad-canada 1 0
ad-canadian 0 1
ad-cancer 3 48
ad-cancercenter 0 1
ad-cancerlawyer 0 1
ad-candy 1 5
ad-cane 1 0
ad-canidae 1 0
ad-canine 6 0
ad-cap 0 1
ad-capital 0 1
ad-capra 0 1
ad-caprine 0 1
ad-capsule 0 1
ad-car 2 1
ad-caramel 0 2
ad-carb 1 1
ad-carbohydrate 1 0
ad-carcass 1 0
ad-carcinoma 0 6
ad-card 3 2
ad-cardiac 0 1
ad-cardio 1 0
ad-cardiocareassociate 0 1
ad-cardiometabolic 0 1
ad-cardiovascular 0 1
ad-care 121 28
ad-career 0 2
ad-carefresh 1 0
ad-carefully 0 1
ad-carethatneverquit 0 1
ad-carmine 1 0
ad-carnation 1 0
ad-carol 1 0
ad-carport 1 0
ad-carr 0 1
ad-carriage 1 0
ad-carrier 1 1
ad-cartilage 1 0
ad-cash 3 0
ad-cashmere 4 0
ad-casscreek 6 0
ad-cast 1 0
ad-caster 0 1
ad-castleman 0 1
ad-cat 17 2
ad-catalog 4 8
ad-catchannel 3 0
ad-cattle 49 13
ad-cause 11 74
ad-cb 0 1
ad-cbdairybarn 0 1
ad-ccnyc 1 0
ad-ccof 1 0
ad-ccpl 0 1
ad-cedarfenfarm 1 0
ad-celiac 0 3
ad-cell 1 2
ad-cellulitis 1 0
ad-celsius 1 0
ad-cemetery 0 1
ad-cense 1 0
ad-cent 0 1
ad-centaur 1 0
ad-center 4 16
ad-centerforhumanreprod 0 1
ad-central 2 2
ad-centrastate 0 1
ad-centrifugal 0 1
ad-century 0 2
ad-cerebralpalsy 0 1
ad-certify 12 5
ad-cervical 0 2
ad-cervix 0 1
ad-chaf 0 1
ad-chain 2 0
ad-challenge 1 0
ad-champion 3 2
ad-championshave 1 0
ad-chance 0 1
ad-chang 5 0
ad-change 1 4
ad-characterize 0 1
ad-charge 0 2
ad-charitable 2 0
ad-charlie 1 0
ad-charock 0 1
ad-charre 1 0
ad-charro 2 2
ad-chart 0 1
ad-charter 1 0
ad-chase 2 0
ad-chat 0 4
ad-chateau 1 0
ad-cheap 3 2
ad-cheapest 0 1
ad-check 14 10
ad-checker 0 1
ad-checklist 1 0
ad-checkout 1 1
ad-cheddar 2 0
ad-cheese 25 2
ad-cheeseburger 0 1
ad-cheesecake 1 0
ad-cheesemak 1 0
ad-cheesemaker 1 0
ad-cheesis 4 0
ad-chef 1 0
ad-chelsea 1 0
ad-chemical 2 2
ad-cherub 0 1
ad-cherubmaltese 0 1
ad-chest 1 7
ad-chianti 1 0
ad-chicago 1 0
ad-chick 2 0
ad-chicken 46 5
ad-chickenbuild 1 0
ad-chil 2 0
ad-child 2 6
ad-childbirth 0 8
ad-childcare 0 1
ad-children 14 0
ad-chile 1 0
ad-chilean 1 0
ad-chileanllama 1 0
ad-chill 0 1
ad-china 1 0
ad-chinchilla 1 0
ad-chinese 1 2
ad-chip 2 0
ad-chiro 1 0
ad-chiropractic 0 1
ad-chlorella 1 0
ad-chocolate 1 0
ad-choice 9 5
ad-cholera 3 0
ad-cholesterol 8 4
ad-choose 5 6
ad-chorea 0 2
ad-christian 1 0
ad-christiana 0 1
ad-christma 2 0
ad-chromium 1 0
ad-chron 0 4
ad-chronic 0 5
ad-chute 1 1
ad-ci 0 1
ad-cider 1 0
ad-circle 1 25
ad-city 2 3
ad-claim 2 0
ad-claritin 1 0
ad-class 15 1
ad-classic 0 2
ad-classifi 23 1
ad-classifiedad 12 1
ad-classify 1 0
ad-classroom 0 1
ad-classy 0 1
ad-claw 1 0
ad-clayallison 1 0
ad-clean 7 2
ad-cleaner 0 1
ad-cleanest 0 1
ad-cleanse 1 2
ad-cleanup 0 1
ad-clearance 7 12
ad-click 0 1
ad-client 0 6
ad-clif 1 0
ad-clinic 0 9
ad-clinical 1 4
ad-clinically 1 0
ad-clinics 0 10
ad-clip 4 1
ad-clipart 3 1
ad-clipper 2 1
ad-close 1 0
ad-closeout 1 0
ad-cloth 1 0
ad-clothing 2 0
ad-cloud 1 0
ad-club 4 3
ad-cmt 0 1
ad-cmtsound 0 1
ad-cnc 0 1
ad-cnn 3 0
ad-cnnhealthonline 3 0
ad-co 3 0
ad-coach 3 0
ad-coalition 0 1
ad-coast 3 0
ad-coat 1 0
ad-cocofeed 1 0
ad-coconut 1 0
ad-code 1 2
ad-coe 0 1
ad-coffee 1 0
ad-coil 0 2
ad-cola 1 0
ad-colby 1 0
ad-cold 2 16
ad-colesterol 9 0
ad-colic 0 1
ad-colitis 0 55
ad-colitistreatment 0 1
ad-collapse 1 0
ad-collapsible 1 0
ad-collect 1 0
ad-collectible 2 1
ad-college 0 2
ad-collision 1 0
ad-colon 0 6
ad-color 5 3
ad-colorado 3 0
ad-colorant 1 0
ad-colostrum 1 0
ad-colour 1 0
ad-coloure 1 0
ad-com 498 354
ad-comfort 0 1
ad-commercial 2 0
ad-commit 1 2
ad-commodity 1 3
ad-common 0 14
ad-commonly 0 1
ad-communication 0 2
ad-community 1 6
ad-compact 1 0
ad-companion 1 0
ad-company 5 5
ad-compare 53 13
ad-compassion 0 1
ad-compassionate 1 0
ad-compensation 0 1
ad-competitive 3 1
ad-competitor 1 0
ad-complete 8 3
ad-completely 0 1
ad-complex 0 1
ad-compliance 0 1
ad-complication 0 1
ad-complimentary 1 0
ad-component 0 1
ad-composite 1 0
ad-composition 0 2
ad-comprehensive 1 0
ad-computer 2 2
ad-conair 1 0
ad-conceive 0 1
ad-concentrate 1 0
ad-concrete 0 1
ad-condition 3 3
ad-conditioner 1 0
ad-confession 1 0
ad-confidence 1 1
ad-confidential 0 3
ad-configuration 0 1
ad-conflict 0 1
ad-congestion 0 7
ad-connect 2 6
ad-consequence 0 1
ad-consider 0 1
ad-consistently 3 0
ad-const 0 1
ad-constipation 1 2
ad-consult 2 4
ad-consultant 1 0
ad-consultation 0 3
ad-consumer 0 1
ad-contact 2 11
ad-contain 1 0
ad-container 1 1
ad-content 1 1
ad-contest 0 3
ad-continental 0 2
ad-contractor 0 2
ad-control 4 43
ad-controll 1 0
ad-controller 0 1
ad-convenient 2 0
ad-conventional 0 1
ad-conversion 0 1
ad-cook 1 0
ad-cookie 1 0
ad-cooky 3 0
ad-cool 1 3
ad-coop 24 1
ad-cooperative 0 1
ad-copd 0 3
ad-cope 0 1
ad-copper 2 0
ad-coquille 0 1
ad-corn 3 1
ad-corp 0 1
ad-corral 3 0
ad-correct 0 2
ad-corrosion 1 0
ad-corso 1 0
ad-cost 3 28
ad-cotton 1 0
ad-cough 0 7
ad-coumadin 0 1
ad-counselor 1 0
ad-count 1 2
ad-counter 3 0
ad-counterflow 0 1
ad-country 3 0
ad-county 3 3
ad-couple 0 2
ad-coupon 22 7
ad-course 0 2
ad-courteous 0 1
ad-cover 6 1
ad-coverage 7 0
ad-cow 11 9
ad-cowboy 3 1
ad-cowboyrecommend 0 1
ad-cox 2 0
ad-cp 0 1
ad-cpec 0 1
ad-cpf 0 1
ad-cpr 0 1
ad-crab 2 0
ad-cracker 1 0
ad-craftmanship 1 0
ad-cramp 1 0
ad-crate 1 0
ad-crave 2 0
ad-crazy 1 0
ad-cream 11 4
ad-creamery 1 0
ad-creamy 5 0
ad-create 8 2
ad-creatine 1 0
ad-creation 2 1
ad-creative 1 0
ad-creativeprototyp 0 1
ad-credit 1 0
ad-creme 1 0
ad-crespina 0 1
ad-criativeacr 1 0
ad-crib 0 2
ad-criollo 1 0
ad-critical 0 1
ad-cro 0 1
ad-crohn 0 40
ad-crop 0 1
ad-cross 1 0
ad-crossbreed 1 0
ad-crucial 0 1
ad-cruddy 0 1
ad-cruelty 2 0
ad-crumbly 1 0
ad-crunch 8 0
ad-cryo 0 1
ad-cryocomp 0 1
ad-cryogenic 0 10
ad-cryogenics 0 2
ad-cryopreserve 0 2
ad-cryostat 0 1
ad-ct 0 1
ad-ctca 0 1
ad-ctr 0 2
ad-cuddly 1 0
ad-cuisinart 1 0
ad-cuisine 1 0
ad-culinary 1 0
ad-culture 2 1
ad-cup 1 0
ad-curable 0 1
ad-curd 1 0
ad-cure 2 5
ad-current 0 8
ad-currently 1 0
ad-curriculum 1 0
ad-curve 1 0
ad-custom 12 6
ad-customer 1 1
ad-customizable 0 1
ad-customize 2 0
ad-cut 7 10
ad-cute 1 1
ad-cutter 0 1
ad-cuty 1 0
ad-cycle 0 9
ad-cytogam 0 1
ad-cytomegalovirus 0 1
ad-czech 1 1
ad-dad 1 0
ad-daiichi 0 1
ad-daily 23 1
ad-dairy 31 8
ad-dakota 1 0
ad-dall 1 0
ad-damage 2 1
ad-dan 0 1
ad-dangerous 0 1
ad-danish 1 1
ad-dark 2 24
ad-data 0 1
ad-database 0 3
ad-date 1 1
ad-david 1 0
ad-day 44 12
ad-daycare 1 1
ad-dbldbar 1 0
ad-dc 1 4
ad-dcart 1 0
ad-ddr 1 0
ad-de 2 2
ad-deadly 1 0
ad-deal 45 26
ad-dealer 2 12
ad-death 1 0
ad-decal 0 1
ad-decide 1 1
ad-decision 4 4
ad-deck 1 0
ad-decompression 0 1
ad-decor 1 0
ad-decoy 1 0
ad-dedicate 0 1
ad-deep 0 1
ad-deer 20 1
ad-deere 1 0
ad-defect 0 1
ad-definition 0 1
ad-deflame 0 1
ad-defrost 0 1
ad-degeneration 0 2
ad-degenerative 0 11
ad-degree 1 3
ad-del 2 0
ad-delaware 0 1
ad-delay 0 1
ad-delicious 12 0
ad-delicous 1 0
ad-delight 2 0
ad-deliver 11 2
ad-delivery 10 13
ad-dementia 0 5
ad-demo 0 3
ad-dene 0 1
ad-density 0 7
ad-dental 0 1
ad-dentist 0 24
ad-denture 0 1
ad-denturecare 0 1
ad-denturelive 0 1
ad-denver 0 1
ad-depend 0 1
ad-dependence 0 6
ad-deposit 0 1
ad-depression 0 6
ad-dequervain 0 1
ad-derby 1 0
ad-describ 0 1
ad-deserve 0 1
ad-design 11 12
ad-designer 1 0
ad-desk 0 1
ad-dessert 3 0
ad-destination 7 0
ad-destroy 0 1
ad-detail 1 3
ad-detect 1 4
ad-detection 0 2
ad-detergent 1 0
ad-deterrent 0 1
ad-detox 2 3
ad-detoxify 1 0
ad-develop 4 1
ad-development 0 1
ad-device 1 1
ad-devil 1 0
ad-dewar 0 2
ad-dewormer 2 0
ad-dexeus 0 1
ad-dexknow 1 0
ad-dexter 1 0
ad-dha 0 4
ad-diabete 2 10
ad-diabetic 0 6
ad-diagnose 0 5
ad-diagnosis 3 29
ad-diagnostic 0 1
